PsiturkRec(worker='A214HWAW1PYWO8:34BBWHLWHBJ6SUL255PK30LEGY5IWG', ord='2977', t='1516393595824', event='drag_end', piece='2', move_nu='6', move='24', instance='prb9718')|12|1677|19908|446|1677

PsiturkRec(worker='A214HWAW1PYWO8:34BBWHLWHBJ6SUL255PK30LEGY5IWG', ord='2979', t='1516393596418', event='drag_end', piece='3', move_nu='7', move='21', instance='prb9718')|13|1685|19994|457|1685

PsiturkRec(worker='A214HWAW1PYWO8:34BBWHLWHBJ6SUL255PK30LEGY5IWG', ord='2983', t='1516393600391', event='drag_end', piece='4', move_nu='8', move='7', instance='prb9718')|14|1691|20051|465|1691

PsiturkRec(worker='A214HWAW1PYWO8:34BBWHLWHBJ6SUL255PK30LEGY5IWG', ord='2985', t='1516393601097', event='drag_end', piece='4', move_nu='9', move='6', instance='prb9718')|13|1691|20044|667|1691

PsiturkRec(worker='A214HWAW1PYWO8:34BBWHLWHBJ6SUL255PK30LEGY5IWG', ord='2987', t='1516393601732', event='drag_end', piece='3', move_nu='10', move='3', instance='prb9718')|12|1674|19889|659|1674

PsiturkRec(worker='A214HWAW1PYWO8:34BBWHLWHBJ6SUL255PK30LEGY5IWG', ord='2989', t='1516393602399', event='drag_end', piece='3', move_nu='11', move='21', instance='prb9718')|13|1693|20079|470|1693

